,title,State,rev_id,Prediction,population,DIVISION
11031,"Bloomfield, Missouri",Missouri,1165536399.0,GA,6177957.0,West North Central
11032,"Bloomsdale, Missouri",Missouri,1165536420.0,C,6177957.0,West North Central
11033,"Blue Eye, Missouri",Missouri,1175715022.0,C,6177957.0,West North Central
11034,"Blue Springs, Missouri",Missouri,1179846354.0,C,6177957.0,West North Central
11035,"Blythedale, Missouri",Missouri,1166613632.0,C,6177957.0,West North Central
11036,"Bogard, Missouri",Missouri,1165536570.0,C,6177957.0,West North Central
11037,"Bolckow, Missouri",Missouri,1165536585.0,C,6177957.0,West North Central
11038,"Bolivar, Missouri",Missouri,1166484892.0,C,6177957.0,West North Central
11039,"Bonne Terre, Missouri",Missouri,1176221921.0,GA,6177957.0,West North Central
11040,"Boonville, Missouri",Missouri,1173806328.0,C,6177957.0,West North Central
11041,"Bosworth, Missouri",Missouri,1165536679.0,C,6177957.0,West North Central
11042,"Bourbon, Missouri",Missouri,1165536686.0,C,6177957.0,West North Central
11043,"Bowling Green, Missouri",Missouri,1177684776.0,C,6177957.0,West North Central
11044,"Bragg City, Missouri",Missouri,1165536825.0,GA,6177957.0,West North Central
11045,"Brandsville, Missouri",Missouri,1165536866.0,C,6177957.0,West North Central
11046,"Branson, Missouri",Missouri,1177192184.0,C,6177957.0,West North Central
11047,"Branson West, Missouri",Missouri,1177855143.0,GA,6177957.0,West North Central
11048,"Brashear, Missouri",Missouri,1165536885.0,C,6177957.0,West North Central
11049,"Braymer, Missouri",Missouri,1165536890.0,C,6177957.0,West North Central
11050,"Breckenridge, Missouri",Missouri,1165536923.0,C,6177957.0,West North Central
11051,"Breckenridge Hills, Missouri",Missouri,1165536914.0,Start,6177957.0,West North Central
11052,"Brentwood, Missouri",Missouri,1165536987.0,C,6177957.0,West North Central
11053,"Bridgeton, Missouri",Missouri,1165537086.0,C,6177957.0,West North Central
11054,"Brimson, Missouri",Missouri,1166633802.0,C,6177957.0,West North Central
11055,"Bronaugh, Missouri",Missouri,1165537244.0,C,6177957.0,West North Central
11056,"Brookfield, Missouri",Missouri,1165537272.0,C,6177957.0,West North Central
11057,"Brooklyn Heights, Missouri",Missouri,1166634501.0,Start,6177957.0,West North Central
11058,"Browning, Missouri",Missouri,1165537407.0,C,6177957.0,West North Central
11059,"Brownington, Missouri",Missouri,1166635122.0,Start,6177957.0,West North Central
11060,"Brumley, Missouri",Missouri,1166635470.0,GA,6177957.0,West North Central
11061,"Brunswick, Missouri",Missouri,1165537473.0,GA,6177957.0,West North Central
11062,"Bucklin, Missouri",Missouri,1165537538.0,C,6177957.0,West North Central
11063,"Buckner, Missouri",Missouri,1165537544.0,C,6177957.0,West North Central
11064,"Buffalo, Missouri",Missouri,1165537596.0,C,6177957.0,West North Central
11065,"Bull Creek, Missouri",Missouri,1166636800.0,C,6177957.0,West North Central
11066,"Bunceton, Missouri",Missouri,1165537628.0,C,6177957.0,West North Central
11067,"Bunker, Missouri",Missouri,1165537640.0,C,6177957.0,West North Central
11068,"Burgess, Missouri",Missouri,1166341165.0,C,6177957.0,West North Central
11069,"Burlington Junction, Missouri",Missouri,1165537705.0,C,6177957.0,West North Central
11070,"Butler, Missouri",Missouri,1165537819.0,GA,6177957.0,West North Central
11071,"Butterfield, Missouri",Missouri,1165537838.0,C,6177957.0,West North Central
11072,"Byrnes Mill, Missouri",Missouri,1171237677.0,C,6177957.0,West North Central
11073,"Cabool, Missouri",Missouri,1165537866.0,C,6177957.0,West North Central
11074,"Cainsville, Missouri",Missouri,1165537906.0,GA,6177957.0,West North Central
11075,"Cairo, Missouri",Missouri,1166688682.0,GA,6177957.0,West North Central
11076,"Caledonia, Missouri",Missouri,1166688916.0,GA,6177957.0,West North Central
11077,"Calhoun, Missouri",Missouri,1165537948.0,C,6177957.0,West North Central
11078,"California, Missouri",Missouri,1172425147.0,GA,6177957.0,West North Central
11079,"Callao, Missouri",Missouri,1165537984.0,GA,6177957.0,West North Central
11080,"Calverton Park, Missouri",Missouri,1165538023.0,GA,6177957.0,West North Central
11081,"Camden, Missouri",Missouri,1165538064.0,C,6177957.0,West North Central
11082,"Camden Point, Missouri",Missouri,1165538057.0,C,6177957.0,West North Central
11083,"Camdenton, Missouri",Missouri,1174139840.0,C,6177957.0,West North Central
11084,"Cameron, Missouri",Missouri,1166485460.0,C,6177957.0,West North Central
11085,"Campbell, Missouri",Missouri,1165538102.0,C,6177957.0,West North Central
11086,"Canalou, Missouri",Missouri,1165538146.0,C,6177957.0,West North Central
11087,"Canton, Missouri",Missouri,1177685404.0,GA,6177957.0,West North Central
11088,"Cape Girardeau, Missouri",Missouri,1177446869.0,C,6177957.0,West North Central
11089,"Cardwell, Missouri",Missouri,1165538293.0,GA,6177957.0,West North Central
11090,"Carl Junction, Missouri",Missouri,1165538316.0,C,6177957.0,West North Central
11091,"Carrollton, Missouri",Missouri,1165538450.0,C,6177957.0,West North Central
11092,"Carterville, Missouri",Missouri,1166352270.0,GA,6177957.0,West North Central
11093,"Carthage, Missouri",Missouri,1176305937.0,C,6177957.0,West North Central
11094,"Caruthersville, Missouri",Missouri,1165538512.0,C,6177957.0,West North Central
11095,"Carytown, Missouri",Missouri,1174672699.0,C,6177957.0,West North Central
11096,"Cassville, Missouri",Missouri,1180137494.0,GA,6177957.0,West North Central
11097,"Catron, Missouri",Missouri,1165538615.0,C,6177957.0,West North Central
11098,"Cave, Missouri",Missouri,1170549238.0,C,6177957.0,West North Central
11099,"Cedar Hill Lakes, Missouri",Missouri,1166692880.0,Start,6177957.0,West North Central
11100,"Center, Missouri",Missouri,1165538800.0,GA,6177957.0,West North Central
11101,"Centertown, Missouri",Missouri,1166693614.0,C,6177957.0,West North Central
11102,"Centerview, Missouri",Missouri,1165538822.0,C,6177957.0,West North Central
11103,"Centerville, Missouri",Missouri,1165538837.0,C,6177957.0,West North Central
11104,"Centralia, Missouri",Missouri,1170550158.0,C,6177957.0,West North Central
11105,"Chaffee, Missouri",Missouri,1165538928.0,C,6177957.0,West North Central
11106,"Chain-O-Lakes, Missouri",Missouri,1166694009.0,Start,6177957.0,West North Central
11107,"Chain of Rocks, Missouri",Missouri,1166694004.0,Start,6177957.0,West North Central
11108,"Chamois, Missouri",Missouri,1165538950.0,C,6177957.0,West North Central
11109,"Champ, Missouri",Missouri,1166694106.0,C,6177957.0,West North Central
11110,"Charlack, Missouri",Missouri,1165538997.0,C,6177957.0,West North Central
11111,"Charleston, Missouri",Missouri,1165539025.0,GA,6177957.0,West North Central
11112,"Chesterfield, Missouri",Missouri,1179260855.0,C,6177957.0,West North Central
11113,"Chilhowee, Missouri",Missouri,1154025262.0,C,6177957.0,West North Central
11114,"Chillicothe, Missouri",Missouri,1173325942.0,C,6177957.0,West North Central
11115,"Chula, Missouri",Missouri,1165539402.0,C,6177957.0,West North Central
11116,"Clarence, Missouri",Missouri,1165539497.0,GA,6177957.0,West North Central
11117,"Clark, Missouri",Missouri,1179531937.0,C,6177957.0,West North Central
11118,"Clarksburg, Missouri",Missouri,1165539554.0,C,6177957.0,West North Central
11119,"Clarksdale, Missouri",Missouri,1165539558.0,C,6177957.0,West North Central
11120,"Clarkson Valley, Missouri",Missouri,1177302716.0,C,6177957.0,West North Central
11121,"Clarksville, Missouri",Missouri,1165539588.0,GA,6177957.0,West North Central
11122,"Clarkton, Missouri",Missouri,1165539605.0,C,6177957.0,West North Central
11123,"Claycomo, Missouri",Missouri,1177723041.0,C,6177957.0,West North Central
11124,"Clayton, Missouri",Missouri,1177256553.0,C,6177957.0,West North Central
11125,"Clearmont, Missouri",Missouri,1165644324.0,C,6177957.0,West North Central
11126,"Cleveland, Missouri",Missouri,1165644377.0,GA,6177957.0,West North Central
11127,"Clever, Missouri",Missouri,1172041400.0,GA,6177957.0,West North Central
11128,"Cliff Village, Missouri",Missouri,1166754429.0,Start,6177957.0,West North Central
11129,"Clifton Hill, Missouri",Missouri,1165644405.0,C,6177957.0,West North Central
11130,"Climax Springs, Missouri",Missouri,1164625631.0,C,6177957.0,West North Central
11131,"Clinton, Missouri",Missouri,1180040084.0,C,6177957.0,West North Central
11132,"Clyde, Missouri",Missouri,1166755415.0,C,6177957.0,West North Central
11133,"Cobalt, Missouri",Missouri,1166755674.0,Start,6177957.0,West North Central
11134,"Coffey, Missouri",Missouri,1165644639.0,C,6177957.0,West North Central
11135,"Cole Camp, Missouri",Missouri,1165644713.0,C,6177957.0,West North Central
11136,"Collins, Missouri",Missouri,1166756622.0,C,6177957.0,West North Central
11137,"Columbia, Missouri",Missouri,1179692729.0,GA,6177957.0,West North Central
11138,"Commerce, Missouri",Missouri,1165644976.0,C,6177957.0,West North Central
11139,"Conception Junction, Missouri",Missouri,1165644997.0,C,6177957.0,West North Central
11140,"Concordia, Missouri",Missouri,1165645016.0,C,6177957.0,West North Central
11141,"Coney Island, Missouri",Missouri,1166757776.0,Start,6177957.0,West North Central
11142,"Conway, Missouri",Missouri,1165645099.0,C,6177957.0,West North Central
11143,"Cool Valley, Missouri",Missouri,1165645114.0,C,6177957.0,West North Central
11144,"Cooter, Missouri",Missouri,1152537946.0,C,6177957.0,West North Central
11145,"Corder, Missouri",Missouri,1165645180.0,C,6177957.0,West North Central
11146,"Corning, Missouri",Missouri,1166759452.0,C,6177957.0,West North Central
11147,"Cosby, Missouri",Missouri,1166759738.0,C,6177957.0,West North Central
11148,"Cottleville, Missouri",Missouri,1165645307.0,C,6177957.0,West North Central
11149,"Country Club, Missouri",Missouri,1166766141.0,Start,6177957.0,West North Central
11150,"Country Club Hills, Missouri",Missouri,1165645369.0,C,6177957.0,West North Central
11151,"Country Life Acres, Missouri",Missouri,1167447237.0,Start,6177957.0,West North Central
11152,"Cowgill, Missouri",Missouri,1165645428.0,C,6177957.0,West North Central
11153,"Craig, Missouri",Missouri,1165645452.0,C,6177957.0,West North Central
11154,"Crane, Missouri",Missouri,1170525373.0,C,6177957.0,West North Central
11155,"Creighton, Missouri",Missouri,1165645523.0,GA,6177957.0,West North Central
11156,"Crestwood, Missouri",Missouri,1180202661.0,GA,6177957.0,West North Central
11157,"Creve Coeur, Missouri",Missouri,1172059512.0,GA,6177957.0,West North Central
11158,"Crocker, Missouri",Missouri,1165645646.0,GA,6177957.0,West North Central
11159,"Cross Timbers, Missouri",Missouri,1165645690.0,C,6177957.0,West North Central
11160,"Crystal City, Missouri",Missouri,1165645749.0,C,6177957.0,West North Central
11161,"Crystal Lake Park, Missouri",Missouri,1165645757.0,C,6177957.0,West North Central
11162,"Crystal Lakes, Missouri",Missouri,1165645768.0,Start,6177957.0,West North Central
11163,"Cuba, Missouri",Missouri,1178404216.0,GA,6177957.0,West North Central
11164,"Curryville, Missouri",Missouri,1177685087.0,GA,6177957.0,West North Central
11165,"Dadeville, Missouri",Missouri,1166848617.0,C,6177957.0,West North Central
11166,"Dalton, Missouri",Missouri,1166848944.0,GA,6177957.0,West North Central
11167,"Dardenne Prairie, Missouri",Missouri,1165646163.0,GA,6177957.0,West North Central
11168,"Darlington, Missouri",Missouri,1165646177.0,C,6177957.0,West North Central
11169,"De Kalb, Missouri",Missouri,1165646303.0,C,6177957.0,West North Central
11170,"De Soto, Missouri",Missouri,1172116758.0,C,6177957.0,West North Central
11171,"De Witt, Missouri",Missouri,1165646342.0,C,6177957.0,West North Central
11172,"Dearborn, Missouri",Missouri,1165646392.0,C,6177957.0,West North Central
11173,"Deepwater, Missouri",Missouri,1165646451.0,C,6177957.0,West North Central
11174,"Deerfield, Missouri",Missouri,1166850204.0,C,6177957.0,West North Central
11175,"Dellwood, Missouri",Missouri,1170105244.0,C,6177957.0,West North Central
11176,"Delta, Missouri",Missouri,1165646637.0,C,6177957.0,West North Central
11177,"Dennis Acres, Missouri",Missouri,1166850778.0,Start,6177957.0,West North Central
11178,"Denver, Missouri",Missouri,1176158187.0,GA,6177957.0,West North Central
11179,"Des Arc, Missouri",Missouri,1165646779.0,C,6177957.0,West North Central
11180,"Des Peres, Missouri",Missouri,1165646785.0,GA,6177957.0,West North Central
11181,"Desloge, Missouri",Missouri,1165646796.0,C,6177957.0,West North Central
11182,"Dexter, Missouri",Missouri,1169442585.0,GA,6177957.0,West North Central
11183,"Diamond, Missouri",Missouri,1165646850.0,GA,6177957.0,West North Central
11184,"Diehlstadt, Missouri",Missouri,1166851496.0,GA,6177957.0,West North Central
11185,"Diggins, Missouri",Missouri,1166851522.0,C,6177957.0,West North Central
11186,"Dixon, Missouri",Missouri,1165646957.0,GA,6177957.0,West North Central
11187,"Doniphan, Missouri",Missouri,1171863081.0,C,6177957.0,West North Central
11188,"Doolittle, Missouri",Missouri,1152538217.0,C,6177957.0,West North Central
11189,"Dover, Missouri",Missouri,1166853000.0,GA,6177957.0,West North Central
11190,"Downing, Missouri",Missouri,1165647142.0,GA,6177957.0,West North Central
11191,"Drexel, Missouri",Missouri,1168159626.0,GA,6177957.0,West North Central
11192,"Dudley, Missouri",Missouri,1165647288.0,C,6177957.0,West North Central
11193,"Duenweg, Missouri",Missouri,1165647292.0,GA,6177957.0,West North Central
11194,"Duquesne, Missouri",Missouri,1165647409.0,C,6177957.0,West North Central
11195,"Eagleville, Missouri",Missouri,1166855488.0,C,6177957.0,West North Central
11196,"East Lynne, Missouri",Missouri,1165647650.0,C,6177957.0,West North Central
11197,"East Prairie, Missouri",Missouri,1179240894.0,GA,6177957.0,West North Central
11198,"Easton, Missouri",Missouri,1165647720.0,C,6177957.0,West North Central
11199,"Edgar Springs, Missouri",Missouri,1165647781.0,GA,6177957.0,West North Central
11200,"Edgerton, Missouri",Missouri,1165647810.0,GA,6177957.0,West North Central
11201,"Edina, Missouri",Missouri,1165647844.0,C,6177957.0,West North Central
11202,"Edmundson, Missouri",Missouri,1165647874.0,GA,6177957.0,West North Central
11203,"El Dorado Springs, Missouri",Missouri,1175701268.0,C,6177957.0,West North Central
11204,"Eldon, Missouri",Missouri,1174140672.0,C,6177957.0,West North Central
11205,"Ellington, Missouri",Missouri,1165650519.0,C,6177957.0,West North Central
11206,"Ellisville, Missouri",Missouri,1165650548.0,GA,6177957.0,West North Central
11207,"Ellsinore, Missouri",Missouri,1165650553.0,C,6177957.0,West North Central
11208,"Elmer, Missouri",Missouri,1165650589.0,C,6177957.0,West North Central
11209,"Elmira, Missouri",Missouri,1166994669.0,C,6177957.0,West North Central
11210,"Elmo, Missouri",Missouri,1165650591.0,C,6177957.0,West North Central
11211,"Elsberry, Missouri",Missouri,1165650622.0,C,6177957.0,West North Central
11212,"Emerald Beach, Missouri",Missouri,1166995189.0,C,6177957.0,West North Central
11213,"Eminence, Missouri",Missouri,1165650674.0,C,6177957.0,West North Central
11214,"Emma, Missouri",Missouri,1165650677.0,C,6177957.0,West North Central
11215,"Eolia, Missouri",Missouri,1166996012.0,GA,6177957.0,West North Central
11216,"Essex, Missouri",Missouri,1165650832.0,C,6177957.0,West North Central
11217,"Ethel, Missouri",Missouri,1165650847.0,C,6177957.0,West North Central
11218,"Eureka, Missouri",Missouri,1177241069.0,GA,6177957.0,West North Central
11219,"Evergreen, Missouri",Missouri,1168216777.0,Start,6177957.0,West North Central
11220,"Everton, Missouri",Missouri,1165650998.0,GA,6177957.0,West North Central
11221,"Ewing, Missouri",Missouri,1171351196.0,C,6177957.0,West North Central
11222,"Excelsior Estates, Missouri",Missouri,1166997279.0,C,6177957.0,West North Central
11223,"Excelsior Springs, Missouri",Missouri,1176116057.0,GA,6177957.0,West North Central
11224,"Exeter, Missouri",Missouri,1165651020.0,GA,6177957.0,West North Central
11225,"Fair Grove, Missouri",Missouri,1172622586.0,C,6177957.0,West North Central
11226,"Fair Play, Missouri",Missouri,1165746545.0,C,6177957.0,West North Central
11227,"Fairfax, Missouri",Missouri,1166006520.0,C,6177957.0,West North Central
11228,"Fairview, Missouri",Missouri,1165746670.0,C,6177957.0,West North Central
11229,"Farber, Missouri",Missouri,1165746728.0,C,6177957.0,West North Central
11230,"Farley, Missouri",Missouri,1166998866.0,GA,6177957.0,West North Central
